GRANGRUP,GRUPO,SUBGRUPO,VARIEDAD,CODOCUPA,DESOCUPA
8,5,2,9,852,"REPARACION DE AUTOMOVILES,PINTOR RETOCADOR"
8,5,2,10,852,"RETOCADOR DE AUTOMOVILES,CARROCERIA"
8,5,2,11,852,"BARNIZADOR,EXCEPTO CONSTRUCCION"
8,5,2,12,852,"LAQUEADOR,EXCEPTO CONSTRUCCION"
8,6,0,0,860,OBREROS DE LA CONSTRUCCION
8,6,1,0,861,ALBA¥ILES
8,6,1,1,861,ADOQUINEROS
8,6,1,2,861,ADOQUINADOR-PAVIMENTADOR
8,6,1,3,861,ALBA¥IL
8,6,1,4,861,ALBA¥ILERO
8,6,1,5,861,ALBA¥IL EN GENERAL
8,6,1,6,861,"COLOCACION DE LOSAS,SUELO, SOLADOR"
8,6,1,7,861,COLOCADOR DE LABRILLOS EN GENERAL
8,6,1,8,861,"CONSTRUCTOR DE CASAS, ALBANIL"
8,6,1,9,861,"CONSTRUCTOR DE ALCANTARILLAS, ALBA¥IL"
8,6,1,10,861,ENLOSADOR
8,6,1,11,861,"ESTUFISTA,FUMISTA ALBA¥IL EN LA INDUSTRIA"
8,6,1,12,861,MAMPOSTERO
8,6,1,13,861,"MARMOLISTA, CONSTRUCCION"
8,6,1,14,861,"MOSAISTA,COLOCADOR DE MOSAICOS"
8,6,1,15,861,PAVIMENTADOR
8,6,1,16,861,REJUNTADOR DE MAMPOSTERIA CAREADA Y CONCERTADA
8,6,1,17,861,"RESTAURADOR DE MAMPOSTERIA DE CONSTRUC.HISTORIC.,ALBA¥IL"
8,6,1,18,861,SOLADOR EN MOSAICO
8,6,1,19,861,SOLADOR DE LABRILLOS O BALDOSAS
8,6,1,20,861,"SOLADOR EN MATERIALES PLASTICAS, SINTASOL"
8,6,2,0,862,"OBRER.EN HORMIGON ARMADO,ENFOSCADORES Y SOLADORES"
8,6,2,1,862,ARMADOR DE HORMIGON
8,6,2,2,862,"CARPINTERO DE ARMA, TRABAJO DE ENCOFRADO"
8,6,2,3,862,"CEMENTERO DE HORMIGON ARMADO,EN GENERAL"
8,6,2,4,862,"CEMENTERO,TRABAJO DE ACABADO"
8,6,2,5,862,ENCOFRADOR EN MADERA
8,6,2,6,862,ENFOSCADOR
8,6,2,7,862,EN TERRAZO
8,6,2,8,862,OBRERO DEL CURADO DEL HORMIGON
8,6,2,9,862,OPERADOR DE MAQ DE AIRE COMPRIM PARA REVEST. CON HORMIGON
8,6,2,10,862,"SOLADOR EN TERRAZO, PAVIMENTO CONTINUO"
8,6,2,11,862,VESTIMIENTOS CON HORMIGON
8,6,3,0,863,TECHADORES
8,6,3,1,863,"COLOCADOR DE CUBIERTAS DE ASFALTO, DE JUNCO DE METAL"
8,6,3,2,863,"COLOCADOR DE TEJAS, TECHADOR"
8,6,3,3,863,OTROS TECHADORES
8,6,3,4,863,"TECHADOR EN GENERAL, PIZARRA, TEJA, ASFALTO, MATERIALES SINT"
8,6,3,5,863,EN METAL DE PAJA Y SIMILARES
8,6,4,0,864,CARPINTEROS Y PAQUETEROS DE CONSTRUCCION
8,6,4,1,864,"CARPINTERO EN CONSTRUC EN GRAL,EXC:ARMA,TRAB.DE ENCOFRADO"
8,6,4,2,864,"CALAFATERO,CARPINTERO"
8,6,4,3,864,CARPINTERO-EBANISTA DE CONSTRUCCION
8,6,4,4,864,CARPINTERO DE AVIACION
8,6,4,5,864,"CARPINTERO EBANISTA, CONSTRUCCION DE EDIFICIOS"
8,6,4,6,864,"CARPINTERO EBANISTA, CONSTRUCCION DE BARCOS"
8,6,4,7,864,CARPINTERO-ARMADOR DE EMBARCACIONES
8,6,4,8,864,CARPINTERO NAVAL O CALAFATERO
8,6,4,9,864,CARPINTERO DE RIVERA
8,6,4,10,864,CARPINTERO DE PUERTA Y VENTANAS
8,6,4,11,864,COLOCADOR DE PARQUET
8,6,4,12,864,ENTARUGADOR DE PAVIMENTOS
8,6,4,13,864,"MONTADOR DE EBANISTERIA, EDIFICACION"
8,6,4,14,864,"PARQUETERO, COLOCA PISOS DE PARQUET"
8,6,4,15,864,PORTAVENTANERO
8,6,5,0,865,"ENLUCIDORES,ESCAYOLISTA Y ESTUQUISTAS"
8,6,5,1,865,DECORADOR EN YESO FIBROSO
8,6,5,2,865,ENLISTONADOR
8,6,5,3,865,"ENLUCIDOR EN YESO, EN GENERAL"
8,6,5,4,865,"ESCAYOLISTA-DECORADOR, ESCAYOLISTA"
8,6,5,5,865,"ESTUQUISTA-DECORADOR,ESCOYOLISTA"
8,6,5,6,865,LISTONERO
8,6,5,7,865,REVOCADOR
8,6,5,8,865,YESERO EN GENERAL
8,6,6,0,866,INSTALADORES DE MATERIAL AISLANTE Y DE INSONORIZACION
8,6,6,1,866,AISLADOR DE EDIFICIO
8,6,6,2,866,AISLADOR DE INST.DE REFRIG. Y DE CLIMATIZACION
8,6,6,3,866,AISLADOR DE TURBINA
8,6,6,4,866,"INSTALADOR DE MATER.AISLANTE,EN EDIFIC,DE INSONORIZACION"
8,6,6,5,866,"SONIDOS;EN CALDERAS Y TUBERIAS, DE AIRE ACONDICIONADO"
8,6,6,6,866,"IONADO, EQUIPOS DE REGRIGERACION, ETC."
8,6,6,7,866,INSTALADOR DE MATERIAL DE INSONORIZACION
8,6,6,8,866,OTROS INSTALADORES DE MATER.AISLANTES DE INSONORIZACION
8,6,7,0,867,CRISTALEROS
8,6,7,1,867,CRISTALERO DE EDIFICIO
8,6,7,2,867,CRISTALERO DE CLAROBOYAS
8,6,7,3,867,COLOCADOR DE VIDRIOS EN VENTANAS
8,6,7,4,867,COLOCADOR DE LUNAS DE VEHICULOS
8,6,7,5,867,"VIDRIERO, COLOCADOR DE VIDRIOS"
8,6,8,0,868,OBREROS DE LA CONSTRUCCION N.E.O.P
8,6,8,1,868,"ASFALTO, GRANO DE ARENA Y MATERIALES SIMILARES"
8,6,8,2,868,"BUZO (CONSTR. Y REPARA CIMIENTO DE LOS PUENTES, Y DIQUES, MA"
8,6,8,4,868,COLOCADOR DE BALDOSAS SINTETICAS
8,6,8,5,868,COLOCADOR DE CA¥ERIAS PRINCIPALES DE AGUA
8,6,8,6,868,COLOCADOR DE CABLES GRUESOS SUBTERRANEOS
8,6,8,7,868,"COLOCADOR DE TUBOS, CONDUCCIONES"
8,6,8,8,868,CONSTRUCTOR DE CANALIZACION POR TUBOS
8,6,8,9,868,MAESTRO DE OBRAS EN GENERAL
8,6,8,10,868,MONTADOR DE ANDAMIOS
8,6,8,11,868,MONTADOR DE ELEMENTOS PREFABRIC.DE LA EDIFICAC.
8,6,8,12,868,"MONTADOR,EDIFICACION CON ELEMENTOS PREFABRICADO"
8,6,8,13,868,"OBRERO DE CONSERVACION, REPARACION Y MANTENIMIENTO DE EDIFIC"
8,6,8,14,868,OBRERO DE REVEST.DE SUELOS DE BALDOSAS SINTETICAS
8,6,8,15,868,OBRERO ESPECIALIZADO EN SUELO REVESTIDOS CON ASFALTO
8,6,8,16,868,OBRERO ESPECIALIZADO EN APEOS
8,6,8,17,868,POCERO
8,6,8,18,868,REPARADOR DE CHIMINEAS Y TORRES
8,6,8,19,868,"SOLADOR,LADRILLOS Y BALDOSAS DE MATERIAL SINTETICO"
8,6,8,20,868,TRABAJADOR EN LA CONSTRUCCION Y REPACIONES
8,7,0,0,870,"OPERADORES DE MAQUINAS AGRICOLAS, FIJAS Y DE INSTALACIONES S"
8,7,1,0,871,OPERADOR DE INSTALAC. DE PRODUC. DE ENERG.ELECTRICAS
8,7,1,1,871,CARGAS DE ENERGIA ELECTRICA
8,7,1,2,871,"DISPATCHER DE ENERGIA ELECTRICA,REPARTIDOR DE CARGAS"
8,7,1,3,871,"ELECTRICO,DE GENERADOR"
8,7,1,4,871,OPERADOR DE CENTRAL TERMOELECTRICA E HIDROELECTRICAS
8,7,1,5,871,OPERADOR DE CUADRO DE DISTRIBUCION DE CONTROL
8,7,1,6,871,OPERADOR DE EQUIPO ELECTROGENO PARTICULAR
8,7,1,7,871,"OPERADOR DE GENERADOR DE ENERGIA ELECTRICA, INST. PARTICULAR"
8,7,1,8,871,OPERADOR DE INSTALACION DE CENTRAL TERMOELECTRICA E HIDROELE
8,7,1,9,871,OPERADOR DE PLANTA DE FUERZA ENERGIA ELECTRICA
8,7,1,10,871,OPERADOR DE REACTOR NUCLEAR
8,7,1,11,871,"OPERADOR DE TURBINA DE CENTRAL ELECTRICA, PLANTA DE FUERZA"
8,7,1,12,871,OPERADOR DE PLANTA TERMOELECTRICA E HIDROELECTRICAS
8,7,1,13,871,OTROS OPERADORES DE INSTALACIONES DE PRODUCCION DE ENERGIA E
8,7,1,14,871,"REPARTIDOR DE CARGAS,ENERGIA ELECTRICA"
8,7,2,0,872,OPERADOR DE MAQUINA AGRICOLA
8,7,2,1,872,CONDUCTOR - CHOFER DE MAQUINARIA AGRICOLA
8,7,2,2,872,FUNIGADOR - CONDUCTOR
8,7,2,3,872,OPERADOR DE MAQUINARIA DE IRRIGACION ARTIFICIAL
8,7,2,4,872,TRACTORISTA
8,7,2,6,872,OPERADOR - COSECHADORA
8,7,3,0,873,OPERADOR DE MAQUINA FIJA Y DE INSTALAC.SIMILARES
8,7,3,1,873,"CONDUCTOR DE COMPRESAS DE AIRE, DE GAS"
8,7,3,2,873,CONDUCTOR DE INSTALACIONES DEPURADORA DE AGUA
8,7,3,3,873,"FOGONERO DE CALDERA DE VAPOR, EXCEPTO FOGONERO DE BARCO O LO"
8,7,3,4,873,GUARDA DE PRENSA DE EMBALSE
8,7,3,5,873,"GUARDA DE VALVULAS DE DESAGUE, EMBALSE"
8,7,3,6,873,"OPERADOR DE COMPRESOR DE AIRE, DE GAS"
8,7,3,7,873,OPERADOR DE ESTACION DE BOMBEO
8,7,3,8,873,"OPERADOR DE INSTALACIONES DE BOMBEO,EXC REFINO DE PETROLEO"
8,7,3,9,873,"OPERADOR DE INSTALACIONES DE TRATAMIENTO DEL AGUA,ABASTECIMI"
8,7,3,10,873,OPERADOR DE INSTALACIONES DE INCINERACION DE RESIDUOS
8,7,3,11,873,OPERADOR DE INSTALACIONES DE REFRIGERACION
8,7,3,12,873,OPERADOR DE INSTALACIONES DE CALEF.Y VENTILACION
8,7,3,13,873,OPERADOR DE MAQUINAS FIJAS N.E.O.P
8,7,3,14,873,OTROS OPERADOR DE MAQUINAS FIJAS Y DE INSTALACIONES SIMILARE
8,7,3,15,873,"VIGILANTES DE COMPUERTAS,SERVICIOS DE AGUA"
8,7,3,16,873,MAQUINISTAS DE MAQUINAS FIJAS N.E.O.P
8,7,4,0,874,APAREJADORES Y EMPALMADORES DE CABLES
8,7,4,1,874,APAREJADOR DE APARATOS DE ELEVACION
8,7,4,2,874,APAREJADOR DE BARCOS
8,7,4,3,874,APAREJADOR DE AVIONES
8,7,4,4,874,"APAREJADOR, FONDEOS DE PETROLEO Y DE GAS"
8,7,4,5,874,"APAREJADOR, PERFORACION DE POZOS DE PETROL.Y GAS"
8,7,4,6,874,"APAREJADOR, SONDEOS DE PETROLEO Y DE GAS"
8,7,4,7,874,"EMPALMADOR DE CUERDAS Y CABLES EN GRAL, EN EXCEPTO ELECTRICO"
8,7,4,8,874,EMPALMADOR DE ESTROBOS
8,7,4,9,874,MONTADOR DE APARATOS DE ELEVACION(FUNICULAR)
8,7,4,10,874,MONTADOR DE CABLES DE AVIACION
8,7,4,11,874,"MONTADOR DE CABLES,PERFOR.DE POZOS DE PETR.GAS"
8,7,4,12,874,MONTADOR DE CABLES DE PUENTES COLGANTES
8,7,4,13,874,MONTADOR DE CABLES DE GUAROS AEREOS
8,7,4,14,874,MONTADOR DE CABLES DE TRANSPORTE AEREO
8,7,4,15,874,"OTROS APAREJADORES Y EMPALMADORES DE CABLES,EXCEPTO DE TELEG"
8,7,5,0,875,CONDUCTORES DE GRUAS Y OPERAD.DE INSTAL ELEVAC.
8,7,5,1,875,CONDUCTOR DE GRUA APILADORA
8,7,5,2,875,CONDUCTOR DE GRUA FIJA
8,7,5,3,875,CONDUCTOR DE GRUA MOVIL
8,7,5,4,875,CONDUCTOR DE GRUA LOCOMOVIL
8,7,5,5,875,CONDUCTOR DE GRUA FLOTANTE
8,7,5,6,875,CONDUCTOR DE GRUA SOBRE PLATAFORMA MOVIL.FERRC.
8,7,5,7,875,"CONDUCTOR DE JAULAS,MINAS"
8,7,5,8,875,CHOFER DE MONTACARGAS(CONSTRUCCION)
8,7,5,9,875,CONDUCTOR DE PUENTE GRUA O GRUA DE PORTICO
8,7,5,10,875,CONDUCTOR DE TORRE GRUA
8,7,5,11,875,"CONDUCTOR DE GRUA,SOBRE VAGON DE FERROCARRILES"
8,7,5,12,875,"GRUISTA,CONDUCTOR DE GRUA DE PORTICO O PTE GRUA"
8,7,5,13,875,MAQUINISTA DE TORRE GRUA
8,7,5,14,875,"MAQUINISTA DE EXTRACCION,MINAS"
8,7,5,15,875,MAQUINISTAS DE PUENTE GIRATORIO
8,7,5,16,875,OPERADOR DE CABRESTANTE
8,7,5,17,875,OPERADOR DE GRUA DE CUBIERTA
8,7,5,18,875,"OPERADOR DE MONTACARGAS,CONSTRUCCION"
8,7,5,19,875,OPERADOR DE PONTON DE GRUA
8,7,5,20,875,OPERADOR DE PUENTE LEVADIZO
8,7,5,21,875,OPERADOR DE PUENTE GIRATORIO
8,7,5,22,875,"OPERADOR DE TORNO DE VAPOR, CABRESTANTE"
8,7,5,23,875,OPERADOR DE CABRESTANTE DE VAPOR
8,7,5,24,875,CONDUCTORES DE GRUAS Y OPERADORES DE INSTALACIONES DE ELEVAC
8,7,5,25,875,MANIOBRISTA DE MUELLE
8,7,6,0,876,CONDUCTORES DE MAQUINA PARA EL MOVIMIENTO DE TIERRAS Y EQUIP
8,7,6,1,876,CONDUCTOR DE APLANADORA DE CAMINOS
8,7,6,2,876,CONDUCTOR DE APISONADORA
8,7,6,3,876,CONDUCTOR DE ASFALTADORA
8,7,6,4,876,CONDUCTOR DE ALQUITRANADORA ASFALTADORA
8,7,6,5,876,CONDUCTOR DE ATACADOR MECANICO CONSTRUCCION
8,7,6,6,876,CONDUCTOR DE BULLDOZER
8,7,6,7,876,CONDUCTOR DE CANGILON DE ARRASTRE
8,7,6,8,876,CONDUCTOR DE DRAGALINA
8,7,6,9,876,CONDUCTOR DE DRAGA
8,7,6,10,876,CONDUCTOR DE EXCAVADORA
8,7,6,11,876,CONDUCTOR DE EXPLANADORA Y DE ESCRAPER
8,7,6,12,876,CONDUCTOR DE ESPARCIDORA ACABADORA PARA CAMINO
8,7,6,13,876,CONDUCTOR DE HORMIGONERA
8,7,6,14,876,CONDUCTOR DE INSTALACION DISTRIBUIDORA PARA LA PREPARACION E
8,7,6,15,876,CONDUCTOR DE MAQUINAS DE ABRIR ZANJAS
8,7,6,16,876,CONDUCTOR DE MAQUINAS DE EXCAVAR ZANJAS
8,7,6,17,876,CONDUCTOR DE MARTINETE
8,7,6,18,876,CONDUCTOR DE MAQUINA HINCADORA DE PILOTES
8,7,6,19,876,CONDUCTOR DE MAQUINA DE ABRIR TUNELES
8,7,6,20,876,CONDUCTOR DE MAQUINA DE ABRIR HOYOS
8,7,6,21,876,"CONDUCTOR DE NIVELADORA CON CUCHILLA FRONTAL,BULLDOZER"
8,7,6,22,876,CONDUCTOR DE NIVELADORA Y ESCRAPER
8,7,6,23,876,CONDUCTOR DE PALA MECANICA
8,7,6,24,876,CONDUCTOR DE PAVIMENTADORA EN HORMIGON
8,7,6,25,876,"CONDUCTOR DE PERFORAD.DE AIRE COMPRIMIDO,CONST."
8,7,6,26,876,OPERADOR DE INSTALCIONES PARA MEZCLAR HORMIGON
8,7,6,27,876,OPERADOR DE ZANJADORA DE CANGILONES
8,7,6,28,876,OTROS CONDUCTORES DE MAQUINA PARA EL MOVIMIENTO DE TIERRAS Y
8,7,6,29,876,"PICADOR CON MARTILLO NEUMATICO, CONSTRUCCION"
8,7,7,0,877,OBREROS DE LA MANIPULACION DE MERCANCIA Y MATERIALES Y DE MO
8,7,7,1,877,CONDUCTOR DE CARRETILLA ELEVADORA
8,7,7,2,877,CONDUCTOR DE CARRETON DE HORQUILLA ELEVADORA
8,7,7,3,877,CONDUCTOR DE CAMION VOLQUETE
8,7,7,4,877,"CONDUCTOR DE CARRETA DE TRANSPORTE TRONCOS, ROLLIZOS Y FUSTE"
8,7,7,5,877,CONDUCTOR DE CINTA TRANSPORTADORA
8,7,7,6,877,CONDUCTOR DE ELEVADOR  DE CARGA
8,7,7,7,877,"CONDUCTOR DE VAGONERA LANZADERA,MINAS"
8,7,7,8,877,OBREROS DE LA MANIPULACION DE MERCANCIA Y MATERIALES O DE MO
8,7,7,9,877,CHOFER DE MONTACARGAS(EXCEPTO CONSTRUCCION)
8,7,7,10,877,ELEVADORISTA DE CARGA
8,7,7,11,877,VOLQUETERO
8,8,0,0,880,CONDUCTORES DE MEDIOS DE TRANSPORTE Y PERSONAS EN OCUPACIONE
8,8,1,0,881,"CONTRAMAESTRES DE BARCOS,MARINEROS DE CUB.Y BATELEROS"
8,8,1,1,881,BALSEROS
8,8,1,2,881,CONTRAMAESTRE DE BARCO
8,8,1,3,881,GRUMETE
8,8,1,4,881,LANCHERO
8,8,1,5,881,"MARINERO EN GRAL, DE PRIMERA,SGDA,DE REMOLCADOR DE YATE,DE B"
8,8,1,6,881,PANOLERO DE CUBIERTA
8,8,1,7,881,TIMONEL DE BARCO
8,8,1,8,881,MANIOBRISTA DE BARCO
8,8,1,9,881,MARINERO(MARINERO MERCANTE)
8,8,1,10,881,VAPORINO
8,8,2,0,882,MARINEROS DE SALAS DE MAQUINAS
8,8,2,1,882,"AUXILIAR DE LA CAMARA DE MAQUINAS,BARCOS"
8,8,2,2,882,ENGRASADOR DE BARCOS
8,8,2,3,882,FOGONERO DE BARCO
8,8,2,4,882,LIMPIADOR DE MAQUINAS.BARCOS
8,8,2,5,882,"MECANICOS ENGRASADOR,BARCOS"
8,8,3,0,883,MAQUINISTAS Y FOGONEROS DE LOCOMOTORAS
8,8,3,1,883,AYUDANTE DE MAQUINISTAS DE TREN
8,8,3,2,883,CONDUCTOR DE LOCOMOTORA EN MINAS Y CANTERAS
8,8,3,3,883,CONDUCTOR DE LOCOMOTORAS DE MANIOBRAS
8,8,3,4,883,FOGONERO DE LOCOMOTORA DE VAPOR
8,8,3,5,883,MAQUINISTA DE TREN O LOCOMOTORA
8,8,3,6,883,MAQUINISTA DE TREN DE MINA O CANTERA
8,8,4,0,884,"JEFES DE TRENES DE MERCANCIAS, GUARDAGUJAS Y AGENTES DE MANI"
8,8,4,1,884,AGENTES DE MANIOBRAS
8,8,4,2,884,BREQUERO DE FERROCARRIL
8,8,4,3,884,CLASIFICADOR DE TRENES
8,8,4,4,884,"CONDUCTOR,AGENTE DE MANIOBRAS"
8,8,4,5,884,"DERIVADOR, FERROCARRILES"
8,8,4,6,884,"ENGANCHADOR DE VAGONES,FERROCARRILES"
8,8,4,7,884,"GUARDAFRENOS,TREN DE MERCANCIA"
8,8,4,8,884,GUARDAGUJAS/CONTROLADOR DE TRAFICO FERROVIARIO
8,8,4,9,884,"GUARDAGUJAS-ENGANCHADOR,(MINAS Y CANTERAS)"
8,8,4,10,884,JEFE DE TREN DE MERCANCIAS
8,8,5,0,885,CONDUCTORES DE VEHICULOS DE MOTOR
8,8,5,1,885,CHOFER DE TAXI
8,8,5,2,885,CHOFER DE ENTREGA DE COCHES NUEVOS
8,8,5,3,885,CHOFER PARTICULAR
8,8,5,4,885,CONDUCTOR DE MOTOCICLETA
8,8,5,5,885,"CONDUCTOR DE AUTOBUS, AUTOMOVIL, CAMIONETA, CAMION O FURGONE"
8,8,5,6,885,MICROBUSERO/CONDUCTOR DE MICROBUS
8,8,5,7,885,TAXISTA
8,8,5,8,885,CONDUCTORES DE CAMIONES PESADOS
8,8,6,0,886,OPERADORES DE GRUAS Y APARATOS ELEVADORES Y AFINES
8,8,6,1,886,"GUARDA BARRERA,FERROCARRILES"
8,8,6,2,886,"GUARDA DE ESCLUSA,CANALES O PUERTOS"
8,8,6,3,886,JEFE DE DIQUE O VARADERO
8,8,6,4,886,JEFE DE PUERTO.DIQUE SECO
8,8,6,5,886,"OBRERO DE COMPUERTAS DE EVACUACION,EXCLUSAS EN DIQUE SECO"
8,8,6,6,886,"PATRON DE PUERTO,DIQUE SECO"
8,8,6,7,886,"TORRERO DE FARO,AEROPUERTO Y PUERTOS"
9,0,0,0,900,TRABAJADORES NO CALIFICADOS DE LOS SERVICIOS; PEONES AGROPEC
9,1,0,0,910,VENDEDORES AMBULANTES
9,1,1,0,911,VENDEDOR AMBULANTE DE PRODUCTOS AGRICOLAS COMESTIBLES
9,1,1,1,911,"VENDEDOR AMBULANTE, CEREALES: AVENA, CEBADA, TRIGO, ETC."
9,1,1,2,911,"VENDEDOR AMBULANTE, ESPECERIAS: CANELA, CLAVO DE OLOR, PIMIE"
9,1,1,3,911,"VENDEDOR AMBULANTE, FRUTA FRESCA"
9,1,1,4,911,"VENDEDOR AMBULANTE, HORTALIZAS: AJO, CEBOLLA, CHOCLO, VAINIT"
9,1,1,5,911,"VENDEDOR AMBULANTE, MENESTRAS: FRIJOLES, GARBANZOS, LENTEJAS"
9,1,1,6,911,"VENDEDOR AMBULANTE, TUBERCULOS: CAMOTE, PAPA, YUCA, ETC."
9,1,2,0,912,VENDEDOR AMBULANTE DE PRODUCTOS COMESTIBLES PREPARADOS EN LA
9,1,2,1,912,"VENDEDOR AMBULANTE, ANTICUCHOS"
9,1,2,2,912,"VENDEDOR AMBULANTE, CEBICHES Y DERIVADOS"
9,1,2,3,912,"VENDEDOR AMBULANTE, CHURROS"
9,1,2,4,912,"VENDEDOR AMBULANTE, EMOLIENTE"
9,1,2,5,912,"VENDEDOR AMBULANTE, JUGOS Y REFRESCOS"
9,1,2,6,912,"VENDEDOR AMBULANTE, PICANTES"
9,1,2,7,912,"VENDEDOR AMBULANTE, RASPADILLAS"
9,1,2,8,912,"VENDEDOR AMBULANTE, SALCHIPAPAS"
9,1,2,9,912,"VENDEDOR AMBULANTE, SANDWICH"
9,1,2,10,912,"VENDEDOR AMBULANTE, COMIDAS PREPARADAS EN LA CALLE, OTROS"
9,1,3,0,913,VENDEDOR AMBULANTE DE PRODUCTOS AGRICOLAS NO UTILIZADOS EN L
9,1,3,1,913,"VENDEDOR AMBULANTE, ALFALFA Y FORRAJE"
9,1,3,2,913,"VENDEDOR AMBULANTE, COCA"
9,1,3,3,913,"VENDEDOR AMBULANTE, FLORES"
9,1,3,4,913,"VENDEDOR AMBULANTE, PLANTAS Y SEMILLAS"
9,1,3,5,913,"VENDEDOR AMBULANTE, COCHINILLA"
9,1,4,0,914,VENDEDOR AMBULANTE DE PRODUCTOS DE LA PESCA Y CAZA
9,1,4,1,914,"VENDEDOR AMBULANTE, CAMARONES Y LANGOSTINOS"
9,1,4,2,914,"VENDEDOR AMBULANTE, CARNE DE: BALLENA, LOBO MARINO, TORTUGA,"
9,1,4,3,914,"VENDEDOR AMBULANTE, MARISCOS: CHOROS, CONCHAS, ETC."
9,1,4,4,914,"VENDEDOR AMBULANTE, PESCADOS: BONITO, JUREL, PEJERREY, TRUCH"
9,1,5,0,915,VENDEDOR AMBULANTE DE ANIMALES VIVOS Y PRODUCTOS PECUARIO
9,1,5,1,915,"VENDEDOR AMBULANTE, ANIMALES VIVOS: CONEJOS, GATOS, PERROS,"
9,1,5,2,915,"VENDEDOR AMBULANTE, AVES VIVOS Y/O SUS CARNES"
9,1,5,3,915,"VENDEDOR AMBULANTE, CARNES: PORCINO, VACUNO, ETC."
9,1,5,4,915,"VENDEDOR AMBULANTE, REPARTIDOR DE LECHE"
9,1,6,0,916,VENDEDOR AMBULANTE DE PRODUCTOS FARMACEUTICOS Y PLANTAS MEDI
9,1,6,1,916,"VENDEDOR AMBULANTE, PRODUCTOS FARMACEUTICOS: ALCOHOL, ALGODO"
9,1,6,2,916,"VENDEDOR AMBULANTE, CORTEZAS Y HIERBAS/ USO MEDICINAL"
9,1,6,3,916,"VENDEDOR AMBULANTE, RAICES DE PLANTAS/ USO MEDICINAL"
9,1,7,0,917,VENDEDOR AMBULANTE DE PRODUCTOS ALIMENTICIOS MANUFACTURADOS
9,1,7,1,917,"VENDEDOR AMBULANTE, ACEITE COMESTIBLE"
9,1,7,2,917,"VENDEDOR AMBULANTE, CAFE TOSTADO, MOLIDO, ENVASADO Y/O GRANE"
9,1,7,3,917,"VENDEDOR AMBULANTE, CARAMELOS, CONFITES, CHOCOLATES, GALLETA"
9,1,7,4,917,"VENDEDOR AMBULANTE, HELADOS, HIELO, MARCIANOS, ETC."
9,1,7,5,917,"VENDEDOR AMBULANTE, PAN, PASTELES"
9,1,7,6,917,"VENDEDOR AMBULANTE, PRODUCTOS LACTEOS, FIDEOS, HARINAS, AZUC"
9,1,7,7,917,"VENDEDOR AMBULANTE, PRODUCTOS ALIMENTICIOS PARA ANIMALES/ AF"
9,1,7,8,917,"VENDEDOR AMBULANTE, ABARROTES"
9,1,8,0,918,"VENDEDOR AMBULANTE DE BEBIDAS, TABACO Y ART. CONEXOS"
9,1,8,1,918,"VENDEDOR AMBULANTE, CIGARRO, TABACO, PIPAS E IMPLEMENTOS PAR"
9,1,8,2,918,"VENDEDOR AMBULANTE, AGUA MINERAL, GASEOSAS, VINO, ETC."
9,1,9,0,919,VENDEDOR AMBULANTE DE PRODUCTOS DE TOCADOR E HIGIENE DEL HOG
9,1,9,1,919,"VENDEDOR AMBULANTE; COSMETICOS, PERFUMES, LOCION, ETC."
9,1,9,2,919,"VENDEDOR AMBULANTE; ESCOBAS, ESCOBILLAS, ESCOBILLONES, ETC."
9,1,9,3,919,"VENDEDOR AMBULANTE; JABONES, DETERGENTES, ETC."
9,1,9,4,919,"VENDEDOR AMBULANTE; PASTA DENTRIFICA, PAPEL HIGIENICO, ETC."
9,1,9,5,919,"VENDEDOR AMBULANTE; PRODUCTOS DE: ORNELLA, UNIQUE, YAMBAL, E"
9,2,0,0,920,VENDEDORES AMBULANTES
9,2,1,0,921,VENDEDOR AMBULANTE DE COMUSTIBLES Y LUBRICANTES (ACEITE)
9,2,1,1,921,"VENDEDOR AMBULANTE; ACEITE PARA AUTOS, LUBRICANTES (ENVASADO"
9,2,1,2,921,VENDEDOR AMBULANTE; GAS / REPARTIDOR EN CAMIONETA O TRICICLO
9,2,1,3,921,"VENDEDOR AMBULANTE, LE¥A O CARBON"
9,2,2,0,922,"VENDEDOR AMBULANTE DE TELAS, TEJIDOS Y CONFECCIONES DE TELA"
9,2,2,1,922,"VENDEDOR AMBULANTE, CALZADOS, ZAPATILLAS, SANDALIAS, SLAPS,"
9,2,2,2,922,"VENDEDOR AMBULANTE, MERCERIA: AGUJAS, ADORNOS DE VESTIDO, BO"
9,2,2,3,922,"VENDEDOR AMBULANTE, PRENDAS DE VESTIR: CAMISAS, CARTERAS, PA"
9,2,2,4,922,"VENDEDOR AMBULANTE, TELAS Y/O TEJIDOS"
9,2,2,5,922,"VENDEDOR AMBULANTE, SOMBREROS"
9,2,2,6,922,"VENDEDOR AMBULANTE PASAMANERIA, LENCERIA, MERCERIA"
9,2,3,0,923,VENDEDOR AMBULANTE DE APARATOS O ARTICULOS PARA EL HOGAR
9,2,3,1,923,"VENDEDOR AMBULANTE, ALFOMBRAS. CORTINAS, TAPICES Y ARTICULOS"
9,2,3,2,923,"VENDEDOR AMBULANTE, ART. DOMEST.: COCINA, LAVADORA, REFRIGER"
9,2,3,3,923,"VENDEDOR AMBULANTE, CATRES Y COLCHONES/ CAMAS"
9,2,3,4,923,"VENDEDOR AMBULANTE, MUEBLES PARA EL HOGAR"
9,2,3,5,923,"VENDEDOR AMBULANTE, UTENSILIOS DE COCINA: CACEROLAS, CUCHILL"
